# time, CROND, RSYSLOGD, SESSION, SSHD, SU
2018-07-01-03, 0.8658536585365855, 0.3076923076923077, 0.8155339805825241, 0.1544837980406933, 0.8846153846153846
2018-07-01-04, 0.902439024390244, 0.0, 0.7961165048543688, 0.15410700828937454, 0.903846153846154
2018-07-01-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.9230769230769231
2018-07-01-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8846153846153846
2018-07-01-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-09, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.8846153846153846
2018-07-01-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8846153846153846
2018-07-01-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8846153846153846
2018-07-01-12, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8846153846153846
2018-07-01-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-17, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-19, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-20, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-01-21, 0.8048780487804879, 0.0, 0.8155339805825241, 0.15486058779201206, 0.8846153846153846
2018-07-01-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8846153846153846
2018-07-01-23, 0.9512195121951221, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-00, 0.8048780487804879, 0.0, 0.8058252427184465, 0.15561416729464958, 0.8653846153846154
2018-07-02-01, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8653846153846154
2018-07-02-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-03, 0.8414634146341464, 0.0, 0.8058252427184465, 0.15410700828937454, 0.8846153846153846
2018-07-02-04, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.903846153846154
2018-07-02-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.9230769230769231
2018-07-02-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-08, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.8846153846153846
2018-07-02-09, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15486058779201206, 0.8846153846153846
2018-07-02-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-12, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.8846153846153846
2018-07-02-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8846153846153846
2018-07-02-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-16, 0.8048780487804879, 0.0, 0.8058252427184465, 0.15486058779201206, 0.8846153846153846
2018-07-02-17, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-19, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-20, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-02-21, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.8846153846153846
2018-07-02-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.8846153846153846
2018-07-02-23, 0.9512195121951221, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-00, 0.8292682926829269, 0.0, 0.7864077669902911, 0.15373021853805577, 0.8846153846153846
2018-07-03-01, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-03, 0.8414634146341464, 0.0, 0.8058252427184465, 0.15410700828937454, 0.8846153846153846
2018-07-03-04, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.903846153846154
2018-07-03-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.9230769230769231
2018-07-03-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-09, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-12, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.8846153846153846
2018-07-03-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-17, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-19, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-20, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-21, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-03-23, 0.9512195121951221, 0.0, 0.8058252427184465, 0.1544837980406933, 0.8846153846153846
2018-07-04-00, 0.8292682926829269, 0.0, 0.7864077669902911, 0.15146948003014318, 0.8846153846153846
2018-07-04-01, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-04-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15410700828937454, 0.8846153846153846
2018-07-04-03, 0.8414634146341464, 0.0, 0.8058252427184465, 0.15410700828937454, 0.8846153846153846
2018-07-04-04, 0.8292682926829269, 0.0, 0.941747572815534, 0.1657874905802562, 0.5192307692307693
2018-07-04-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.6153846153846154
2018-07-04-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-07, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-04-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15486058779201206, 0.5769230769230769
2018-07-04-09, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.6346153846153846
2018-07-04-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-12, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-17, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-19, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-20, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-21, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5961538461538461
2018-07-04-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-04-23, 0.9512195121951221, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-00, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-01, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-03, 0.8414634146341464, 0.0, 0.8058252427184465, 0.15410700828937454, 0.5769230769230769
2018-07-05-04, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5961538461538461
2018-07-05-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.6153846153846154
2018-07-05-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-09, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5961538461538461
2018-07-05-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.5769230769230769
2018-07-05-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-12, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-17, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-19, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-20, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-21, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-05-23, 0.9512195121951221, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-00, 0.8292682926829269, 0.0, 0.7864077669902911, 0.15259984928409948, 0.5769230769230769
2018-07-06-01, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-03, 0.8414634146341464, 0.0, 0.8058252427184465, 0.15410700828937454, 0.5769230769230769
2018-07-06-04, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5961538461538461
2018-07-06-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.6153846153846154
2018-07-06-06, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-06-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15486058779201206, 0.5769230769230769
2018-07-06-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-09, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-12, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-13, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-06-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15486058779201206, 0.5769230769230769
2018-07-06-15, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-06-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-17, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-19, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-06-20, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15486058779201206, 0.5769230769230769
2018-07-06-21, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-06-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.5769230769230769
2018-07-06-23, 0.9512195121951221, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-00, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-01, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-07-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15486058779201206, 0.5769230769230769
2018-07-07-03, 0.8414634146341464, 0.0, 0.8058252427184465, 0.15410700828937454, 0.5769230769230769
2018-07-07-04, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5961538461538461
2018-07-07-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.6153846153846154
2018-07-07-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.6346153846153846
2018-07-07-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-09, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-12, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-17, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-19, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.6346153846153846
2018-07-07-20, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-21, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-07-23, 0.9512195121951221, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-00, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-01, 0.8902439024390245, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-03, 0.8658536585365855, 0.3076923076923077, 0.8058252427184465, 0.15410700828937454, 0.5769230769230769
2018-07-08-04, 0.853658536585366, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5961538461538461
2018-07-08-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.6153846153846154
2018-07-08-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5961538461538461
2018-07-08-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-09, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-12, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.6346153846153846
2018-07-08-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-17, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-08-18, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-19, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-20, 0.8048780487804879, 0.0, 0.8058252427184465, 0.15486058779201206, 0.5769230769230769
2018-07-08-21, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-08-22, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-08-23, 0.9512195121951221, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-00, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-01, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15486058779201206, 0.5769230769230769
2018-07-09-02, 0.878048780487805, 0.46153846153846156, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-03, 0.8414634146341464, 0.0, 0.8058252427184465, 0.15410700828937454, 0.5769230769230769
2018-07-09-04, 0.8292682926829269, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5961538461538461
2018-07-09-05, 0.8170731707317074, 0.0, 0.8155339805825241, 0.15410700828937454, 0.6153846153846154
2018-07-09-06, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-07, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-08, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-09, 0.8048780487804879, 0.0, 0.8058252427184465, 0.1544837980406933, 0.5769230769230769
2018-07-09-10, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15523737754333083, 0.5769230769230769
2018-07-09-11, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-12, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-13, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-14, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-15, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
2018-07-09-16, 0.8048780487804879, 0.0, 0.7961165048543688, 0.15410700828937454, 0.5769230769230769
