('2018-06-29-00', 0.14734472263096904, -0.2233244399553131, 0.5716553579686564, -0.5949871195508528, 1.2989949969111956),0.5213392315360519
('2018-06-29-01', -0.2154549256135144, -0.2233244399553131, 0.6961019935163671, -0.5971407313415857, 1.4439942124204628),0.011205048290699793
('2018-06-29-02', 0.8729440191199359, 4.586847453661617, 0.5716553579686564, -0.5960639254462192, 1.2989949969111956),0.12349502069377216
('2018-06-29-03', 0.32874454675321074, -0.2233244399553131, 0.6961019935163671, -0.5982175372369521, 1.2989949969111956),0.5875459656691602
('2018-06-29-04', 0.14734472263096904, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.4439942124204628),0.3792292978217606
('2018-06-29-05', -0.03405510149127267, -0.2233244399553131, 1.0694419001594992, -0.5960639254462192, 2.023991074457532),-0.7756632105684762
('2018-06-29-06', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.1406523398295807
('2018-06-29-07', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.1406523398295807
('2018-06-29-08', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.1406523398295807
('2018-06-29-09', -0.2154549256135144, -0.2233244399553131, 0.8205486290640779, -0.5874494782832875, 1.2989949969111956),-0.057541955618900076
('2018-06-29-10', -0.2154549256135144, -0.2233244399553131, 0.6961019935163671, -0.5971407313415857, 1.2989949969111956),4.87423931616604e-05
('2018-06-29-11', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.03163579567730146
('2018-06-29-12', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.18843398406156808
('2018-06-29-13', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.18843398406156808
('2018-06-29-14', -0.2154549256135144, -0.2233244399553131, 0.8205486290640779, -0.5949871195508528, 1.2989949969111956),0.02099531323866799
('2018-06-29-15', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.4439942124204628),-0.17974206065965959
('2018-06-29-16', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.0949009900858151
('2018-06-29-17', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.0949009900858151
('2018-06-29-18', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.015666885123195584
('2018-06-29-19', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5949871195508528, 1.2989949969111956),0.02099840648412865
('2018-06-29-20', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.58899342792973),-0.6072502030198041
('2018-06-29-21', -0.2154549256135144, -0.2233244399553131, 0.6961019935163671, -0.5971407313415857, 1.2989949969111956),-0.024642210925180486
('2018-06-29-22', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5949871195508528, 1.2989949969111956),0.12033466358771427
('2018-06-29-23', 1.9613429638533864, -0.2233244399553131, 0.6961019935163671, -0.5971407313415857, 1.2989949969111956),0.6641940463805227
('2018-06-30-00', -0.03405510149127267, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.3970743065110982
('2018-06-30-01', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.8789918589482644),-0.39873605780584587
('2018-06-30-02', 0.8729440191199359, 4.586847453661617, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.12156451419522796
('2018-06-30-03', 0.32874454675321074, -0.2233244399553131, 0.6961019935163671, -0.5982175372369521, 1.2989949969111956),0.5875459656691602
('2018-06-30-04', 0.14734472263096904, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.4439942124204628),0.3792292978217606
('2018-06-30-05', -0.03405510149127267, -0.2233244399553131, 0.8205486290640779, -0.5982175372369521, 1.58899342792973),-0.00016736954427543083
('2018-06-30-06', -0.2154549256135144, -0.2233244399553131, 0.6961019935163671, -0.5971407313415857, 1.2989949969111956),-0.006918832084338078
('2018-06-30-07', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.1406523398295807
('2018-06-30-08', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.1406523398295807
('2018-06-30-09', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.03163579567730146
('2018-06-30-10', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.03163579567730146
('2018-06-30-11', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.03163579567730146
('2018-06-30-12', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.18843398406156808
('2018-06-30-13', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.18843398406156808
('2018-06-30-14', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.18843398406156808
('2018-06-30-15', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.0949009900858151
