('2018-06-29-00', 0.14734472263096904, -0.2233244399553131, 0.5716553579686564, -0.5949871195508528, 1.2989949969111956),0.5782578053840739
('2018-06-29-01', -0.2154549256135144, -0.2233244399553131, 0.6961019935163671, -0.5971407313415857, 1.4439942124204628),0.00044965811621722196
('2018-06-29-02', 0.8729440191199359, 4.586847453661617, 0.5716553579686564, -0.5960639254462192, 1.2989949969111956),0.13618450876668842
('2018-06-29-03', 0.32874454675321074, -0.2233244399553131, 0.6961019935163671, -0.5982175372369521, 1.2989949969111956),0.6815837407227825
('2018-06-29-04', 0.14734472263096904, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.4439942124204628),0.44130608057839193
('2018-06-29-05', -0.03405510149127267, -0.2233244399553131, 1.0694419001594992, -0.5960639254462192, 2.023991074457532),-0.8996636063299608
('2018-06-29-06', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.10439103206476474
('2018-06-29-07', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.10439103206476474
('2018-06-29-08', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.10439103206476474
('2018-06-29-09', -0.2154549256135144, -0.2233244399553131, 0.8205486290640779, -0.5874494782832875, 1.2989949969111956),-0.07360709720894576
('2018-06-29-10', -0.2154549256135144, -0.2233244399553131, 0.6961019935163671, -0.5971407313415857, 1.2989949969111956),-0.00034734542617975706
('2018-06-29-11', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.04206271131140049
('2018-06-29-12', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.18144075605511922
('2018-06-29-13', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.18144075605511922
('2018-06-29-14', -0.2154549256135144, -0.2233244399553131, 0.8205486290640779, -0.5949871195508528, 1.2989949969111956),-0.0003792795107671054
('2018-06-29-15', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.4439942124204628),-0.21929811217466266
('2018-06-29-16', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.09797376533903446
('2018-06-29-17', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),0.09797376533903446
('2018-06-29-18', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.2989949969111956),2.9249859425206637e-05
('2018-06-29-19', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5949871195508528, 1.2989949969111956),0.006181128417313886
('2018-06-29-20', -0.2154549256135144, -0.2233244399553131, 0.5716553579686564, -0.5982175372369521, 1.58899342792973),-0.6990484320692989
